PR1282	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1282			EtF2-5	75	etylus x himera		EtF2-5-75		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1283	3/15/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1283			EtF2-5	82.1	etylus x himera		EtF2-5-82a		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1284	2/28/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1284			EtF2-5	1?	etylus x himera		EtF2-5-1?	Nic Fix	EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1285	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1285			EtF2-5	52	etylus x himera		EtF2-5-52		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1286	3/7/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1286			EtF2-5	20	etylus x himera		EtF2-5-20		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1287	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1287			EtF2-5	32.1	etylus x himera		EtF2-5-32a		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1288	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1288			EtF2-5	44	etylus x himera		EtF2-5-44		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1289	3/8/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1289			EtF2-5	43	etylus x himera		EtF2-5-43		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1290	3/14/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1290			EtF2-5	58	etylus x himera		EtF2-5-58		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1291	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1291			EtF2-5	67	etylus x himera		EtF2-5-67		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1292	3/10/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1292			EtF2-5	73	etylus x himera		EtF2-5-73		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1293	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1293			EtF2-5	86	etylus x himera		EtF2-5-86		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1294	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1294			EtF2-5	70	etylus x himera		EtF2-5-70		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1295		Heliconius	hybrid erato x himera	etylus x himera	m	no date	Reared	PR1295			EtF2-5	1?	etylus x himera		EtF2-5-1?	Nic Fix	EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1296	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1296			EtF2-5	61	etylus x himera		EtF2-5-61		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1297	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1297			EtF2-5	65	etylus x himera		EtF2-5-65		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1298	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1298			EtF2-5	76	etylus x himera		EtF2-5-76		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1299	3/12/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1299			EtF2-5	48	etylus x himera		EtF2-5-48		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1300	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	f		Reared	PR1300			EtF2-5	106	etylus x himera		EtF2-5-106		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1301	3/13/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1301			EtF2-5	59	etylus x himera		EtF2-5-59		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1302	3/16/2000	Heliconius	hybrid erato x himera	etylus x himera	m		Reared	PR1302			EtF2-5	92	etylus x himera		EtF2-5-92		EtF2-5	etylus x himera	PR266	PR276	F2	Reared	
PR1303	3/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1303			NoF2-6	17	notabilis x himera		NoF2-6-17		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1304	3/14/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1304			NoF2-6	9	notabilis x himera		NoF2-6-9		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1305	3/16/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1305			NoF2-6	21	notabilis x himera		NoF2-6-21		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1306	3/14/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1306			NoF2-6	5	notabilis x himera		NoF2-6-5		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1307	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1307				?	notabilis x himera		NoF2-6-?	NIC FIX						Reared	
PR1308	3/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1308			NoF2-6	15	notabilis x himera		NoF2-6-15		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1309	3/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1309			NoF2-6	22	notabilis x himera		NoF2-6-22		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1310	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1310			NoF2-6	8	notabilis x himera		NoF2-6-8		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1311	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1311			NoF2-6	3	notabilis x himera		NoF2-6-3		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1312	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1312			NoF2-6	112	notabilis x himera		NoF2-6-112		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1313		Heliconius	hybrid erato x himera	notabilis x himera		no date	Reared	PR1313				?	notabilis x himera		NoF2-6-?	NIC FIX						Reared	
PR1314	4/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1314			NoF2-6	141	notabilis x himera		NoF2-6-141		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1315	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1315			NoF2-6	131	notabilis x himera		NoF2-6-131		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1316	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1316			NoF2-6	120.2	notabilis x himera		NoF2-6-120b		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1317	4/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1317			NoF2-6	144	notabilis x himera		NoF2-6-144		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1318	4/11/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1318			NoF2-6	132	notabilis x himera		NoF2-6-132		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1319	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1319			NoF2-6	125	notabilis x himera		NoF2-6-125		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1320	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1320			NoF2-6	138	notabilis x himera		NoF2-6-138		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1321	4/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1321			NoF2-6	140	notabilis x himera		NoF2-6-140		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1322	3/25/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1322			NoF2-6	42	notabilis x himera		NoF2-6-42		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1323	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1323			NoF2-6	139	notabilis x himera		NoF2-6-139		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1324	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1324			NoF2-6	56	notabilis x himera		NoF2-6-56		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1325	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1325			NoF2-6	55	notabilis x himera		NoF2-6-55		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1326	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1326			NoF2-6	61	notabilis x himera		NoF2-6-61		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1327	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1327			NoF2-6	91	notabilis x himera		NoF2-6-91		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1328	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1328			NoF2-6	81	notabilis x himera		NoF2-6-81		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1329	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1329			NoF2-6	70	notabilis x himera		NoF2-6-70		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1330	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1330			NoF2-6	48	notabilis x himera		NoF2-6-48		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1331	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1331			NoF2-6	39	notabilis x himera		NoF2-6-39		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1332	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1332			NoF2-6	95	notabilis x himera		NoF2-6-95		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1333	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1333			NoF2-6	32	notabilis x himera		NoF2-6-32		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1334	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1334			NoF2-6	38	notabilis x himera		NoF2-6-38		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1335	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1335			NoF2-6	119	notabilis x himera		NoF2-6-119		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1336	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1336			NoF2-6	37	notabilis x himera		NoF2-6-37		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1337	4/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1337			NoF2-6	111	notabilis x himera		NoF2-6-111		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1338	4/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1338			NoF2-6	89	notabilis x himera		NoF2-6-89		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1339	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1339			NoF2-6	27	notabilis x himera		NoF2-6-27		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1340	2/29/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1340			NoF2-6	67	notabilis x himera		NoF2-6-67		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1341	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1341			NoF2-6	34	notabilis x himera		NoF2-6-34		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1342	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1342			NoF2-6	38	notabilis x himera		NoF2-6-38		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1343	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1343			NoF2-6	28	notabilis x himera		NoF2-6-28		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1344	2/29/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1344				?	notabilis x himera		NoF2-6-?	NIC FIX						Reared	
PR1345	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1345			NoF2-6	54	notabilis x himera		NoF2-6-54		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1346	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1346			NoF2-6	46	notabilis x himera		NoF2-6-46		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1347	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1347			NoF2-6	132	notabilis x himera		NoF2-6-132		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1348	4/1/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1348			NoF2-6	93	notabilis x himera		NoF2-6-93		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1349	4/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1349			NoF2-6	97	notabilis x himera		NoF2-6-97		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1350	4/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1350			NoF2-6	101	notabilis x himera		NoF2-6-101		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1351	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1351			NoF2-6	116	notabilis x himera		NoF2-6-116		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1352	4/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1352			NoF2-6	96	notabilis x himera		NoF2-6-96		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1353	4/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1353			NoF2-6	98	notabilis x himera		NoF2-6-98		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1354	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1354			NoF2-6	145	notabilis x himera		NoF2-6-145		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1355	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1355			NoF2-6	60	notabilis x himera		NoF2-6-60		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1356	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1356			NoF2-6	88	notabilis x himera		NoF2-6-88		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1357	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1357			NoF2-6	79	notabilis x himera		NoF2-6-79		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1358	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera			Reared	PR1358			NoF2-6	31	notabilis x himera		NoF2-6-31		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1359	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1359			NoF2-6	109	notabilis x himera		NoF2-6-109		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1360	3/31/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1360			NoF2-6	94	notabilis x himera		NoF2-6-94		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1361	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1361			NoF2-6	6	notabilis x himera		NoF2-6-6		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1362	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1362			NoF2-6	50	notabilis x himera		NoF2-6-50		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1363	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1363			NoF2-6	47	notabilis x himera		NoF2-6-47		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1364	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1364			NoF2-6	35	notabilis x himera		NoF2-6-35		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1365	3/19/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1365			NoF2-6	26	notabilis x himera		NoF2-6-26		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1366	4/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1366			NoF2-6	102	notabilis x himera		NoF2-6-102		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1367	3/21/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1367			NoF2-6	25	notabilis x himera		NoF2-6-25		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1368	3/25/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1368			NoF2-6	34	notabilis x himera		NoF2-6-34		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1369	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1369			NoF2-6	100	notabilis x himera		NoF2-6-100		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1370	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1370			NoF2-6	44	notabilis x himera		NoF2-6-44		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1371	3/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1371			NoF2-6	4	notabilis x himera		NoF2-6-4		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1372	3/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1372			NoF2-6	16	notabilis x himera		NoF2-6-16		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1373	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1373			NoF2-6	108	notabilis x himera		NoF2-6-108		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1374	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1374			NoF2-6	41	notabilis x himera		NoF2-6-41		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1375	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1375			NoF2-6	137	notabilis x himera		NoF2-6-137		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1376	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1376			NoF2-6	71	notabilis x himera		NoF2-6-71		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1377	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1377			NoF2-6	127	notabilis x himera		NoF2-6-127		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1378	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1378			NoF2-6	95	notabilis x himera		NoF2-6-95		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1379	3/22/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1379			NoF2-6	40	notabilis x himera		NoF2-6-40		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1380	4/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1380			NoF2-6	41	notabilis x himera		NoF2-6-41		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1381	3/17/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1381			NoF2-6	12	notabilis x himera		NoF2-6-12		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1382	3/25/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1382			NoF2-6	57	notabilis x himera		NoF2-6-57		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1383	4/2/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1383			NoF2-6	104	notabilis x himera		NoF2-6-104		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1384	3/20/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1384			NoF2-6	31	notabilis x himera		NoF2-6-31		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1385	3/26/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1385			NoF2-6	29	notabilis x himera		NoF2-6-29		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1386	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1386				?	notabilis x himera		NoF2-6-?	NIC FIX						Reared	
PR1387	4/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1387			NoF2-6	114	notabilis x himera		NoF2-6-114		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1388	4/3/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1388			NoF2-6	152	notabilis x himera		NoF2-6-152		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1389	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1389			NoF2-6	121	notabilis x himera		NoF2-6-121		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1390	4/4/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1390			NoF2-6	120.1	notabilis x himera		NoF2-6-120a		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1391	3/27/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1391			NoF2-6	80	notabilis x himera		NoF2-6-80		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1392	3/30/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1392			NoF2-6	40	notabilis x himera		NoF2-6-40		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1393	4/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1393			NoF2-6	136	notabilis x himera		NoF2-6-136		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1394	3/24/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1394			NoF2-6	51	notabilis x himera		NoF2-6-51		NoF2-6	notabalis x himera	PR252	PR271	F2	Reared	
PR1395	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1395			NoF2-2	77	notabilis x himera		NoF2-2-77		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1396	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1396			NoF2-2	37	notabilis x himera		NoF2-2-37		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1397	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1397			NoF2-2	41	notabilis x himera		NoF2-2-41		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1398	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1398			NoF2-2		notabilis x himera		NoF2-2-?	Nic fix this record is it a member of this brood?	NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1399	3/10/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1399			NoF2-2	61	notabilis x himera		NoF2-2-61		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1400	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1400			NoF2-2	16	notabilis x himera		NoF2-2-16		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1401	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1401			NoF2-2	33	notabilis x himera		NoF2-2-33		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1402	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1402			NoF2-2	9	notabilis x himera		NoF2-2-9		NoF2-2	notabalis x himera	PR279	PR264	F2	Reared	
PR1403	3/6/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1403					notabilis x himera		NoF2-26	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 it is the offspring of which brood?						Reared	
PR1404	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1404					notabilis x himera		NoF2-20	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 it is the offspring of which brood?						Reared	
PR1405	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1405					notabilis x himera		NoF2-71	NIC FIX						Reared	
PR1406	3/12/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1406					notabilis x himera		NoF2-54	NIC FIX THIS RECORD There are no broods with numbers this high.  It is the offspring of brood ????						Reared	
PR1407	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1407					notabilis x himera		NoF2-40	NIC FIX THIS RECORD there are no broods with numbers this high!						Reared	
PR1408	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1408					notabilis x himera		NoF2-29	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 it is the offspring of which brood?						Reared	
PR1409	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1409					notabilis x himera		NoF2-19	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 is it an offspring of this brood?						Reared	
PR1410	3/7/2000	Heliconius	hybrid erato x himera	notabilis x himera			Reared	PR1410					notabilis x himera		NoF2-18	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 is it offspring of this brood?						Reared	
PR1411	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1411					notabilis x himera		NoF2-52	NIC FIX THIS RECORD There are no broods with numbers this high.  It is the offspring of brood ????						Reared	
PR1412	3/9/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1412					notabilis x himera		NoF2-79	NIC FIX						Reared	
PR1413	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1413					notabilis x himera		NoF2-28	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 it is the offspring of which brood?						Reared	
PR1414	3/5/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1414					notabilis x himera		NoF2-69	NIC FIX						Reared	
PR1415	3/15/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1415					notabilis x himera		NoF2-82	NIC FIX						Reared	
PR1416	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1416					notabilis x himera		NoF2-81	NIC FIX						Reared	
PR1417	3/13/2000	Heliconius	hybrid erato x himera	notabilis x himera	f		Reared	PR1417					notabilis x himera		NoF2-83	NIC FIX						Reared	
PR1418	3/8/2000	Heliconius	hybrid erato x himera	notabilis x himera	m		Reared	PR1418					notabilis x himera		NoF2-17	NIC FIX THIS RECORD there are no NoF2-broods greater than 9 is it offspring of this brood?						Reared	
